make,city_mpg,highway_mpg
BMW,18,26
Kia,19,28
Kia,17,23
Jeep,20,23
Jeep,20,23
Jeep,17,25
Jeep,14,22
Jeep,17,24
Jeep,14,20
Mazda,31,38
Audi,16,24
Porsche,16,22
Honda,35,38
BMW,23,35
Honda,27,38
Honda,28,39
Honda,28,35
Honda,29,41
Honda,43,44
Honda,22,30
Honda,20,29
Audi,16,20
BMW,20,29
BMW,20,29
BMW,17,25
BMW,17,25
Bentley,12,21
BMW,20,29
BMW,17,25
Acura,20,30
Kia,26,34
Kia,24,35
Audi,17,24
Kia,25,36
BMW,22,32
BMW,22,32
Acura,20,28
Acura,19,27
BMW,21,28
Porsche,15,21
Dodge,23,33
Hyundai,35,38
Hyundai,35,38
Audi,17,21
Kia,35,38
Kia,35,38
Nissan,24,25
Acura,16,23
SRT,12,19
BMW,22,33
Porsche,20,29
Porsche,22,31
Porsche,20,29
Porsche,22,31
Audi,16,22
Bentley,12,20
Bentley,12,20
BMW,15,22
BMW,14,20
BMW,15,22
BMW,14,20
BMW,15,22
BMW,14,20
Bentley,12,20
Mercedes-Benz,20,27
Audi,16,22
Mercedes-Benz,20,30
Mercedes-Benz,20,29
BMW,23,33
BMW,19,26
BMW,17,24
BMW,14,21
BMW,13,17
Honda,47,46
Nissan,129,102
Jaguar,16,23
Buick,19,29
Porsche,20,27
Porsche,21,29
Porsche,20,27
Porsche,21,29
Jaguar,16,22
Jaguar,15,22
Acura,24,34
Acura,22,31
Mercedes-Benz,17,25
Mercedes-Benz,17,24
Buick,18,24
Mitsubishi,24,33
Mitsubishi,25,33
Mitsubishi,22,30
Mitsubishi,23,30
Mitsubishi,18,25
Mitsubishi,22,28
Mitsubishi,17,23
Mitsubishi,17,22
Chevrolet,27,44
Mercedes-Benz,20,28
Buick,18,26
Mercedes-Benz,20,28
Nissan,31,39
Nissan,27,35
Nissan,26,35
Chevrolet,21,31
Hyundai,15,23
Mitsubishi,24,32
Mitsubishi,22,28
Lincoln,20,28
Lincoln,17,23
Buick,16,25
Acura,20,28
Mitsubishi,25,30
Acura,18,27
Lincoln,16,23
Mitsubishi,24,29
Mitsubishi,20,27
Ford,18,25
Lincoln,17,24
Ford,16,23
Ford,17,23
Mercedes-Benz,19,20
Buick,17,22
Land Rover,17,23
Land Rover,17,23
Jaguar,16,24
Jaguar,15,22
Ford,27,35
Ford,27,36
Acura,38,38
Mercedes-Benz,18,24
Subaru,24,32
Buick,15,23
Porsche,20,29
Volkswagen,20,29
Tesla,93,96
Audi,22,31
Bugatti,8,15
Jaguar,20,28
Jaguar,19,27
Lamborghini,10,16
Lamborghini,11,17
Mercedes-Benz,18,24
Buick,15,21
Mercedes-Benz,16,25
Mercedes-Benz,19,28
Porsche,19,27
Porsche,20,28
Porsche,19,27
Porsche,20,28
Porsche,19,27
Porsche,19,27
Porsche,19,26
Porsche,19,27
Buick,16,23
Porsche,19,27
Porsche,20,27
Porsche,19,26
Porsche,20,27
Porsche,18,26
Porsche,19,26
Porsche,18,26
Scion,36,37
Audi,16,23
Audi,22,31
Buick,16,25
Chevrolet,128,109
Buick,20,31
Cadillac,22,32
Cadillac,21,30
Lexus,19,28
Lexus,19,26
Lexus,21,30
Lexus,20,27
Mercedes-Benz,20,29
Mercedes-Benz,19,28
Cadillac,15,23
Mercedes-Benz,20,28
Mercedes-Benz,15,24
Mercedes-Benz,15,22
Mercedes-Benz,16,25
Mercedes-Benz,16,25
Scion,23,30
Scion,23,30
Volkswagen,17,25
Volvo,18,25
Volvo,21,30
Cadillac,15,23
Volvo,20,29
BMW,15,22
BMW,14,20
Chevrolet,26,37
Chevrolet,26,36
Chevrolet,25,35
Chevrolet,22,34
Mercedes-Benz,20,27
Mercedes-Benz,16,24
Chevrolet,19,29
Mercedes-Benz,16,24
Subaru,21,29
Subaru,18,25
Volkswagen,20,28
Volvo,20,28
Volvo,18,25
Cadillac,17,26
Ford,17,25
Ford,22,32
Ford,19,28
Chevrolet,18,24
Ford,18,26
Ford,18,26
Ford,19,28
Lincoln,17,25
Lincoln,18,26
Lincoln,19,28
Mercedes-Benz,20,26
Chevrolet,16,23
GMC,16,23
Chevrolet,16,22
Chevrolet,18,26
GMC,16,22
Chevrolet,14,19
Chevrolet,13,18
Chevrolet,13,17
Chevrolet,13,17
Chevrolet,13,17
Chevrolet,10,15
GMC,14,19
GMC,13,18
GMC,13,17
Mercedes-Benz,19,23
Chevrolet,17,25
GMC,13,17
GMC,13,17
GMC,10,15
Chevrolet,13,17
Chevrolet,13,17
Chevrolet,11,17
Chevrolet,11,17
Chevrolet,11,16
Chevrolet,11,16
GMC,13,17
Chevrolet,17,22
GMC,13,17
GMC,11,17
GMC,11,17
GMC,11,16
GMC,11,16
Cadillac,15,21
Cadillac,15,21
Honda,19,27
Buick,25,33
Ford,20,28
Chevrolet,17,24
Ford,23,31
Ford,22,29
Ford,22,30
Volvo,18,26
Volvo,18,26
Ford,21,28
Ford,22,29
Subaru,22,28
Subaru,24,30
Subaru,18,24
Chevrolet,15,22
Volvo,17,24
Volvo,17,24
Volvo,18,25
Volvo,18,25
Buick,17,24
Chevrolet,17,24
Chevrolet,15,21
Chevrolet,15,21
Ford,17,24
Ford,17,24
Chrysler,17,22
GMC,17,24
GMC,15,21
GMC,15,21
Volvo,16,24
Buick,16,22
Cadillac,16,23
Chevrolet,16,23
Ford,17,23
Ford,17,23
Ford,16,22
Chrysler,20,24
GMC,16,23
Land Rover,13,19
Land Rover,14,19
Porsche,17,23
Porsche,15,22
Volkswagen,20,24
Volvo,16,23
Volkswagen,27,37
BMW,22,33
Chrysler,18,26
Jaguar,15,23
Jaguar,16,24
Jaguar,15,23
Jaguar,15,23
Mercedes-Benz,24,32
Ferrari,13,17
Ferrari,13,17
Ferrari,13,17
Ferrari,13,17
Ferrari,12,16
Chrysler,19,25
Ferrari,12,16
Lamborghini,13,20
Lamborghini,13,20
Lamborghini,12,20
Lamborghini,12,20
Lamborghini,11,18
Ferrari,14,19
Ferrari,14,19
Audi,18,28
Audi,18,26
Chrysler,19,29
Audi,17,26
Audi,20,28
Audi,20,28
Audi,23,31
Audi,22,32
Bentley,14,24
Chevrolet,30,37
Chevrolet,31,38
Mercedes-Benz,20,28
Mercedes-Benz,20,28
Chrysler,20,24
Mercedes-Benz,20,28
Mercedes-Benz,20,28
Mercedes-Benz,20,28
Mercedes-Benz,17,25
Volkswagen,27,38
Volkswagen,27,39
Audi,18,28
Audi,17,26
Audi,20,28
Audi,23,31
Mercedes-Benz,19,23
Chrysler,17,22
Audi,22,32
Buick,21,29
Buick,21,31
Cadillac,18,26
Cadillac,20,29
Cadillac,19,29
Cadillac,18,27
Chevrolet,15,24
Chevrolet,19,29
Chevrolet,17,27
Chrysler,21,29
Chevrolet,24,34
Chevrolet,18,27
Chevrolet,16,24
Ford,26,34
Mercedes-Benz,19,26
Mercedes-Benz,16,22
Mercedes-Benz,16,22
Volkswagen,29,37
Volkswagen,29,37
Volkswagen,29,39
Chrysler,18,26
Volkswagen,29,39
Volkswagen,28,40
Volkswagen,27,39
Volkswagen,22,31
Volkswagen,21,32
Audi,24,38
Audi,17,28
Audi,15,26
Audi,17,27
Audi,17,27
Chrysler,19,25
Audi,16,27
Audi,18,28
Audi,18,28
Audi,18,27
Audi,25,33
Audi,20,29
Buick,18,28
Buick,24,35
Buick,24,35
Buick,17,26
Chrysler,19,29
Cadillac,18,26
Cadillac,18,26
Cadillac,18,27
Chevrolet,21,29
Chevrolet,24,35
Chevrolet,24,34
Ferrari,11,17
Ferrari,11,17
Mercedes-Benz,24,30
Audi,16,26
Chrysler,17,22
Audi,18,28
Audi,13,21
Cadillac,16,24
Chevrolet,24,35
Chevrolet,18,29
Audi,20,26
Cadillac,18,26
Cadillac,18,26
Cadillac,18,26
Cadillac,18,26
Chrysler,19,25
Volkswagen,29,39
Mercedes-Benz,15,21
Mercedes-Benz,16,21
Chevrolet,17,24
Chevrolet,22,31
Chevrolet,17,24
GMC,17,24
GMC,22,31
GMC,17,24
Infiniti,17,24
Chrysler,15,20
Mercedes-Benz,19,26
Volkswagen,21,26
Volkswagen,18,26
Audi,24,30
Audi,18,26
Audi,20,27
Buick,23,29
Chevrolet,16,23
Chevrolet,20,28
Chevrolet,20,28
Dodge,20,26
GMC,16,23
GMC,20,28
GMC,20,28
Infiniti,14,20
Infiniti,16,22
Mercedes-Benz,19,25
Cadillac,14,18
Cadillac,14,18
GMC,14,18
GMC,14,18
Dodge,20,24
Audi,19,27
Audi,16,22
Cadillac,13,18
Cadillac,13,18
Chevrolet,15,21
Chevrolet,15,21
GMC,15,21
GMC,15,21
GMC,13,18
GMC,13,18
Mercedes-Benz,19,20
Dodge,22,29
Chevrolet,35,40
Ferrari,12,16
Ferrari,12,16
Dodge,21,30
Jaguar,17,27
Honda,132,105
Mazda,28,39
Chevrolet,17,28
Mazda,22,27
Mazda,21,27
Dodge,19,25
Mazda,21,27
Audi,16,22
Ford,28,37
Maserati,13,21
Mercedes-Benz,20,30
Mercedes-Benz,20,28
Mercedes-Benz,19,28
Volkswagen,23,29
Volkswagen,22,30
Bentley,15,24
Dodge,19,24
Chevrolet,26,34
Mercedes-Benz,20,29
Subaru,19,25
Subaru,17,23
Toyota,30,36
Toyota,30,35
Volkswagen,24,30
Volkswagen,26,36
Volkswagen,25,36
Volkswagen,24,32
Dodge,15,20
Volkswagen,23,33
Volkswagen,23,29
Volkswagen,24,34
Audi,24,38
Cadillac,19,28
Cadillac,20,29
Chevrolet,26,34
Infiniti,20,29
Infiniti,20,29
Infiniti,19,27
Dodge,13,16
Infiniti,19,27
Mazda,29,39
Mazda,29,39
Mercedes-Benz,16,23
Mercedes-Benz,15,22
Volkswagen,30,40
Volkswagen,24,35
Volkswagen,24,34
Volkswagen,22,31
Dodge,11,14
Volkswagen,22,32
Chevrolet,18,28
Fiat,24,32
Fiat,25,32
Subaru,19,25
Subaru,17,23
Volkswagen,29,37
Ram,14,20
Ram,16,23
Chrysler,17,25
Dodge,20,24
Dodge,17,25
Volkswagen,17,25
Chevrolet,17,24
Infiniti,20,26
Mitsubishi,23,29
Mitsubishi,24,30
Nissan,20,26
Audi,23,30
Chevrolet,16,22
Chevrolet,16,23
Dodge,17,22
GMC,16,23
Infiniti,19,25
Jeep,17,21
Mitsubishi,24,29
Nissan,19,25
Subaru,16,21
Volkswagen,20,26
Mercedes-Benz,18,22
Volkswagen,17,23
Chevrolet,19,28
Dodge,21,29
MINI,26,34
MINI,28,35
MINI,29,36
MINI,26,34
MINI,26,34
MINI,26,34
MINI,26,34
MINI,26,34
Nissan,19,26
Nissan,18,25
Dodge,18,26
Nissan,18,25
Nissan,17,24
MINI,26,34
MINI,26,34
MINI,26,34
MINI,26,34
MINI,26,34
MINI,26,34
Ford,27,36
Ford,27,36
TVR Engineering Ltd,15,22
Mercedes-Benz,14,17
Dodge,19,25
Ford,26,35
Ford,23,31
Ford,26,36
Ford,26,36
Ford,26,35
MINI,25,29
MINI,25,29
MINI,25,31
MINI,26,32
MINI,23,30
Dodge,19,29
MINI,25,30
MINI,25,31
MINI,26,32
MINI,23,30
MINI,25,30
MINI,23,30
MINI,25,30
MINI,23,30
MINI,25,30
Infiniti,14,20
Dodge,20,24
Infiniti,14,20
Mercedes-Benz,23,32
Mercedes-Benz,22,32
Mercedes-Benz,21,28
Mercedes-Benz,13,19
Mercedes-Benz,13,19
Mercedes-Benz,13,19
Mercedes-Benz,13,19
MINI,27,34
MINI,26,34
Dodge,17,22
MINI,26,34
MINI,26,34
MINI,26,34
MINI,27,34
MINI,26,34
MINI,26,34
Porsche,19,26
Mercedes-Benz,21,31
Mercedes-Benz,13,19
Mercedes-Benz,19,27
Dodge,19,25
Mercedes-Benz,20,28
Mercedes-Benz,18,26
MINI,27,34
MINI,26,34
MINI,26,34
Volkswagen,21,27
BMW,23,35
BMW,23,34
BMW,22,32
BMW,20,30
Ford,18,24
BMW,31,43
BMW,31,41
Chevrolet,14,19
Chevrolet,12,18
Chevrolet,28,38
Chevrolet,27,36
Chevrolet,26,33
Chevrolet,25,33
Ford,28,39
Infiniti,29,36
Ford,21,29
Infiniti,28,33
Infiniti,28,34
Infiniti,27,30
Mercedes-Benz,22,31
Mercedes-Benz,13,19
Mercedes-Benz,12,18
Mercedes-Benz,12,18
MINI,27,34
MINI,27,34
Volkswagen,23,30
Ford,17,26
Volkswagen,22,29
Volkswagen,22,31
BMW,23,33
BMW,20,30
Cadillac,14,19
Cadillac,14,19
Cadillac,12,18
Cadillac,12,18
Chevrolet,26,37
Chevrolet,28,40
Lincoln,16,24
Chevrolet,28,38
Chevrolet,27,36
Chevrolet,26,33
Chevrolet,25,33
Ford,23,35
Ford,25,36
Ford,22,31
Ford,22,32
Ford,22,33
Ford,40,36
Lincoln,16,24
Jaguar,19,30
Lincoln,22,31
Lincoln,22,32
Lincoln,18,25
Lincoln,19,27
BMW,20,30
BMW,18,26
BMW,19,28
BMW,19,28
Mercedes-Benz,12,15
Mercury,17,26
Maserati,13,22
BMW,31,41
Cadillac,14,19
Cadillac,12,18
Volkswagen,23,30
Volkswagen,23,33
Chevrolet,18,23
GMC,18,23
Ram,15,22
Ram,17,25
Mercedes-Benz,19,21
Ram,17,25
Chevrolet,17,22
GMC,17,22
Ram,13,19
Ram,16,23
Ram,15,21
Chrysler,17,25
Dodge,17,25
Ram,18,26
Chevrolet,22,31
Mercedes-Benz,14,17
Chevrolet,20,28
Dodge,19,25
Dodge,17,25
GMC,22,31
Mercedes-Benz,19,25
Dodge,16,24
Jeep,16,20
Jeep,16,21
Jeep,17,21
Porsche,20,24
Mercedes-Benz,12,15
Ford,110,99
SRT,12,19
Infiniti,18,25
Infiniti,18,25
Infiniti,16,24
Infiniti,19,27
Infiniti,17,25
Mercedes-Benz,18,23
Mercedes-Benz,13,18
Mercedes-Benz,13,17
Mcevoy Motors,18,23
Mercedes-Benz,18,22
Mercedes-Benz,13,17
BMW,20,29
BMW,20,29
BMW,19,28
Infiniti,18,25
Infiniti,17,24
MINI,27,34
Lotus,18,26
Lotus,17,26
Oldsmobile,19,29
Lotus,19,28
Lotus,19,28
Subaru,21,29
Subaru,24,33
Maserati,13,20
BMW,23,34
BMW,22,33
BMW,22,32
BMW,23,35
BMW,20,28
Oldsmobile,18,24
Chrysler,18,29
Chrysler,19,28
Mazda,29,34
Mazda,28,33
Rolls-Royce,11,19
Subaru,24,33
Subaru,27,35
Volkswagen,41,48
Volkswagen,24,32
Volkswagen,21,31
Oldsmobile,18,26
BMW,22,32
BMW,20,29
BMW,26,37
BMW,26,36
BMW,17,25
BMW,16,24
Buick,18,28
Buick,21,29
Buick,19,30
Buick,20,31
Oldsmobile,16,25
Chrysler,21,29
Chrysler,20,30
Chrysler,19,28
Dodge,21,29
Dodge,20,30
Dodge,19,28
Dodge,18,27
Dodge,15,24
Jaguar,15,23
Jaguar,16,25
Oldsmobile,17,22
Maserati,15,25
Rolls-Royce,13,21
BMW,22,32
BMW,19,27
BMW,16,24
BMW,16,24
BMW,17,25
BMW,16,24
BMW,16,24
BMW,16,24
Mitsubishi,19,24
Oldsmobile,15,21
BMW,16,24
BMW,16,24
BMW,16,24
BMW,16,24
BMW,13,20
Cadillac,18,28
Chrysler,15,24
Chrysler,18,27
Chrysler,18,27
Chrysler,15,23
Oldsmobile,16,23
Dodge,18,27
Dodge,18,27
Dodge,15,24
Dodge,18,27
Dodge,18,27
Dodge,15,23
Jaguar,15,23
Jaguar,15,23
Jaguar,16,24
Jaguar,16,24
Oldsmobile,16,25
Maserati,15,24
Rolls-Royce,11,19
Rolls-Royce,11,19
Rolls-Royce,13,21
Rolls-Royce,13,21
Subaru,24,33
Subaru,27,35
Honda,23,30
Mazda,17,24
Audi,16,23
Plymouth,20,24
Honda,22,29
Mazda,16,22
Mercedes-Benz,18,25
Subaru,23,29
Subaru,25,32
Cadillac,17,24
Toyota,13,18
BMW,18,26
BMW,15,22
Mercedes-Benz,20,27
Plymouth,17,22
Mercedes-Benz,14,19
Mercedes-Benz,14,19
Toyota,13,17
Toyota,13,17
Ram,15,21
Mazda,30,39
Mazda,29,39
Nissan,27,37
Nissan,22,31
Toyota,16,20
Plymouth,19,25
Toyota,15,19
Toyota,13,18
Toyota,14,18
Toyota,13,17
Toyota,13,18
Toyota,20,26
Toyota,19,26
Toyota,20,26
Toyota,18,25
Chevrolet,16,27
Plymouth,15,20
Mercedes-Benz,14,21
Mercedes-Benz,13,17
Scion,22,30
Scion,24,33
BMW,23,34
BMW,22,33
BMW,22,32
Plymouth,13,16
BMW,22,32
BMW,20,29
BMW,20,30
BMW,20,28
Mazda,28,38
Mazda,28,38
Mercedes-Benz,20,27
Rolls-Royce,11,19
Plymouth,11,14
Buick,19,27
Dodge,15,23
Dodge,14,23
Dodge,14,23
Mazda,27,36
Mazda,28,37
Toyota,25,34
Plymouth,20,26
Toyota,42,38
Toyota,40,37
Toyota,21,30
Chevrolet,14,21
Chrysler,19,30
Chrysler,19,30
Chrysler,14,23
Dodge,19,30
Dodge,19,30
Dodge,14,23
Mitsubishi,19,24
Plymouth,20,24
Jeep,23,30
Mercedes-Benz,24,32
BMW,19,27
Dodge,17,24
Land Rover,17,23
Mercedes-Benz,19,26
Scion,27,33
Scion,27,32
Plymouth,22,29
Bentley,11,18
Chevrolet,25,36
Ford,43,39
Honda,26,33
Honda,21,31
Honda,18,28
Lincoln,38,37
Toyota,43,39
Mazda,21,28
Mazda,21,28
Plymouth,19,24
Toyota,16,20
Toyota,17,20
Toyota,15,18
Ford,14,20
Lincoln,14,20
Ford,13,18
Lincoln,13,18
Toyota,13,18
Aston Martin,13,19
Aston Martin,14,21
Plymouth,19,25
Aston Martin,13,19
Aston Martin,14,21
Fiat,28,33
Fiat,28,33
Acura,22,31
Acura,21,29
Acura,19,28
Honda,40,42
Honda,40,42
Mitsubishi,33,41
Pontiac,17,22
Mitsubishi,36,42
Acura,20,29
Acura,18,26
Acura,18,24
Honda,24,34
Honda,26,35
Honda,21,34
Jaguar,15,23
Jaguar,17,27
Nissan,19,26
Pontiac,17,22
Jaguar,15,23
Jaguar,15,23
Jaguar,18,27
Jaguar,17,27
Porsche,18,28
Porsche,18,27
Porsche,17,26
Porsche,16,24
Porsche,15,24
Porsche,15,24
Pontiac,17,24
Acura,22,29
Honda,16,21
Ford,12,16
Ford,12,16
Ford,12,16
Ford,13,16
Ford,13,16
Ford,12,16
Ford,12,15
Ford,10,13
Pontiac,15,22
Nissan,19,25
Toyota,18,25
Toyota,16,23
Honda,18,25
Hyundai,21,28
Hyundai,23,28
Jeep,19,28
Jeep,21,30
Lexus,18,25
Lexus,31,28
Pontiac,19,29
Honda,17,24
Hyundai,20,25
Hyundai,21,25
Jeep,21,28
Jeep,19,26
Lexus,18,24
Lexus,18,26
Lexus,29,27
Land Rover,14,19
Land Rover,17,23
Pontiac,18,24
Land Rover,14,19
Lexus,12,17
Fiat,122,108
smart,122,93
smart,122,93
Honda,49,45
Mercedes-Benz,28,40
Mercedes-Benz,27,37
Toyota,27,35
Toyota,29,37
Oldsmobile,21,29
Pontiac,17,24
Toyota,29,36
Toyota,28,36
Toyota,30,40
Toyota,30,38
Toyota,19,24
Toyota,21,25
Toyota,17,21
Toyota,16,21
Toyota,18,21
Toyota,18,21
Pontiac,17,25
Toyota,16,21
Toyota,16,19
Nissan,13,18
Nissan,13,18
Nissan,12,17
Nissan,12,17
Jeep,21,27
Jeep,19,26
Dodge,18,25
Dodge,14,22
Rolls-Royce,8,10
Nissan,13,19
Nissan,13,19
Dodge,14,22
Nissan,12,18
Nissan,12,18
Toyota,78,74
Honda,35,38
Honda,31,37
Lexus,19,27
Lexus,21,30
Rolls-Royce,8,10
Volkswagen,23,31
BMW,25,32
Volkswagen,23,31
BMW,23,30
Cadillac,18,28
Kia,20,30
Kia,23,33
Maserati,16,24
BMW,22,30
Mercedes-Benz,17,26
Rolls-Royce,8,9
Porsche,18,26
Porsche,18,26
Ford,10,14
Hyundai,18,25
Hyundai,20,27
Hyundai,19,26
Kia,20,26
Hyundai,19,25
Hyundai,18,24
Hyundai,18,24
Rolls-Royce,8,10
Jeep,18,25
Kia,19,24
Toyota,17,22
Toyota,17,21
Toyota,17,21
Mercedes-Benz,26,37
Hyundai,24,34
Nissan,18,24
Nissan,18,23
Lexus,15,20
Rolls-Royce,8,10
smart,34,38
smart,34,38
Porsche,17,24
Porsche,17,24
Porsche,17,24
Porsche,17,24
Porsche,18,26
Porsche,19,26
Ford,31,41
Lexus,16,23
Rolls-Royce,8,9
Dodge,23,34
Dodge,28,38
Dodge,28,39
Dodge,24,33
Dodge,25,35
Dodge,22,31
Dodge,23,33
Lexus,16,24
Lexus,16,23
Lexus,16,24
Volvo,17,20
Lexus,16,23
Lexus,40,39
Lexus,21,30
Lexus,19,26
Lexus,29,34
Lexus,19,23
Toyota,40,39
Toyota,21,30
Toyota,21,30
Toyota,49,46
Volvo,19,23
Hyundai,21,31
Kia,24,30
Kia,24,30
Kia,24,30
Kia,23,30
Nissan,27,31
Nissan,25,30
Nissan,25,29
GMC,15,21
Ram,18,25
Oldsmobile,21,31
Volvo,20,26
Chevrolet,14,20
GMC,14,20
Ford,13,16
Ford,20,28
Ford,21,28
Ford,20,27
Honda,22,30
Honda,20,29
Jeep,22,26
Jeep,22,26
Volvo,18,23
Kia,21,28
Honda,19,27
Jeep,19,25
Kia,19,26
Mercedes-Benz,12,15
Mercedes-Benz,12,14
Toyota,51,49
Lexus,19,29
Nissan,17,23
Nissan,19,23
Volvo,15,20
Nissan,16,22
Nissan,16,22
Nissan,15,21
Nissan,16,21
Ford,16,22
Ford,16,22
Ford,13,18
Ford,17,23
Ford,17,23
Ford,15,21
Volvo,16,19
Ford,15,21
Ford,15,21
Ford,15,21
Ford,12,16
Ford,16,21
Ford,16,21
Ford,14,19
Ford,14,19
Ford,12,16
Nissan,16,22
Dodge,15,20
Nissan,15,20
Nissan,16,20
Infiniti,26,28
Nissan,25,28
Infiniti,25,28
Nissan,25,27
Lexus,43,40
Subaru,29,32
Porsche,15,20
Fiat,27,33
Dodge,15,20
Fiat,30,38
Porsche,18,25
Porsche,18,25
Hyundai,24,31
Hyundai,24,33
Kia,27,36
Kia,27,36
Kia,27,36
Cadillac,16,24
Dodge,22,34
Dodge,17,24
Hyundai,24,32
Hyundai,24,33
Hyundai,19,28
Hyundai,18,27
Hyundai,15,23
Mercedes-Benz,15,23
Mercedes-Benz,16,26
Land Rover,17,24
Jeep,22,30
Jeep,21,28
Buick,16,25
Land Rover,15,19
Mercedes-Benz,23,30
Nissan,26,30
Nissan,25,29
Ford,21,29
Ford,18,25
Ford,19,27
Lincoln,18,25
Ford,18,25
Buick,16,25
Ford,17,23
Lincoln,17,23
Pontiac,13,20
Pontiac,13,20
Hyundai,17,26
Hyundai,19,27
Hyundai,16,25
Hyundai,16,24
Hyundai,26,36
Hyundai,27,37
Cadillac,16,23
Hyundai,27,35
Hyundai,26,34
Kia,22,29
Kia,22,29
Kia,24,33
Kia,24,32
Acura,28,31
Hyundai,35,38
Hyundai,35,38
Hyundai,27,37
Oldsmobile,18,24
Cadillac,15,23
Hyundai,27,36
Hyundai,27,36
Hyundai,24,34
Hyundai,24,33
Hyundai,24,33
Infiniti,16,24
Infiniti,16,23
Infiniti,29,33
Infiniti,18,26
Infiniti,17,24
Cadillac,15,22
Kia,35,38
Kia,35,38
Nissan,27,35
Nissan,30,38
Nissan,30,38
Nissan,29,37
Kia,21,29
Kia,21,28
Kia,24,33
CCC Engineering,13,20
Kia,24,33
Porsche,15,24
Porsche,15,24
Scion,22,27
Scion,22,27
Ford,22,29
Nissan,25,32
Toyota,20,25
Toyota,19,25
Chevrolet,16,22
Toyota,23,30
Land Rover,21,29
Nissan,25,31
Toyota,22,28
Toyota,22,28
Land Rover,14,19
Land Rover,17,23
Toyota,18,24
Volkswagen,24,32
Toyota,53,46
Chevrolet,16,24
Volkswagen,25,32
Volkswagen,24,32
Nissan,23,28
Nissan,22,27
Nissan,16,23
Volvo,20,28
Mazda,26,37
Mazda,28,39
Mazda,25,35
Kia,18,26
Chevrolet,15,22
Kia,15,23
Kia,18,25
Mazda,26,32
Mazda,26,34
Mazda,25,31
Kia,19,25
Kia,18,23
Mazda,25,30
Mazda,24,29
Volvo,17,24
Chevrolet,16,23
Volvo,17,24
Ford,25,36
Ford,40,36
Audi,22,31
Audi,22,31
Subaru,21,28
Subaru,17,23
Chevrolet,13,19
Volvo,19,28
Volvo,19,28
Volvo,20,28
Volvo,19,28
Chevrolet,16,23
GMC,16,23
Chevrolet,16,22
GMC,16,22
Kia,20,27
Cadillac,15,21
Ford,16,24
Cadillac,15,21
Chevrolet,16,23
Chevrolet,16,23
GMC,15,21
GMC,15,21
GMC,16,23
GMC,16,23
Cadillac,14,21
Cadillac,14,20
Chevrolet,16,22
Ford,11,17
Chevrolet,15,22
GMC,14,20
GMC,14,21
GMC,15,22
GMC,16,22
BMW,23,35
Ford,41,36
Ford,22,29
Nissan,24,25
Nissan,126,101
Oldsmobile,21,29
Mercury,16,24
Jaguar,16,23
Jaguar,16,23
Jaguar,20,28
Jaguar,20,28
Jaguar,19,27
Jaguar,19,27
Jaguar,16,24
Jaguar,16,22
Jaguar,15,22
Jaguar,15,22
Lincoln,16,24
Audi,24,33
Subaru,19,25
Jaguar,15,23
Jaguar,15,23
Jaguar,15,23
Subaru,22,28
Subaru,24,31
Subaru,23,27
BMW,23,33
Honda,43,45
Oldsmobile,16,25
Ram,20,27
Ram,19,26
Toyota,27,28
Toyota,28,28
BMW,22,33
BMW,22,32
BMW,19,28
Honda,27,38
Roush Performance,10,13
Oldsmobile,16,25
Roush Performance,12,15
Roush Performance,10,13
Roush Performance,10,13
Roush Performance,12,15
Aston Martin,14,21
Spyker,14,21
Lotus,21,27
Lotus,20,26
Porsche,13,19
Jaguar,15,22
Pontiac,16,25
Lotus,18,26
Lotus,17,26
Lotus,20,28
Lotus,18,27
Scion,36,37
BMW,19,26
Roush Performance,14,21
Acura,21,29
Acura,22,31
Acura,19,28
Rolls-Royce,8,10
Mercedes-Benz,18,25
Chrysler,18,27
Dodge,18,27
Jaguar,15,21
Maybach,10,16
Maybach,10,16
Maybach,10,16
Maybach,10,16
Acura,22,29
Ford,11,16
Rolls-Royce,8,10
Jeep,16,22
Kia,22,27
Lincoln,11,16
Jeep,16,22
Kia,21,25
Lincoln,14,20
Nissan,17,22
Hyundai,18,28
Hyundai,16,25
Hyundai,15,23
Rolls-Royce,7,9
Cadillac,31,35
Audi,23,33
Honda,29,37
Honda,22,31
Honda,31,40
Tesla,88,90
Tesla,94,97
Chrysler,18,28
Lexus,18,25
Lexus,31,28
Saab,16,22
Lexus,18,26
Lexus,18,24
Lexus,29,27
BMW,20,30
Honda,29,37
Honda,28,35
Mercedes-Benz,24,31
Dodge,27,36
BMW,23,31
Porsche,23,29
Saab,17,24
MINI,28,37
MINI,29,39
MINI,24,34
Chevrolet,13,19
Ram,18,26
BMW,22,32
BMW,22,33
BMW,17,23
BMW,17,23
Oldsmobile,23,32
Saab,18,26
MINI,26,33
MINI,27,35
MINI,25,33
MINI,25,33
MINI,25,33
MINI,25,33
MINI,26,33
MINI,25,33
MINI,25,33
Bentley,14,24
Saab,18,24
Bentley,15,25
MINI,25,29
MINI,25,29
MINI,25,31
MINI,26,32
MINI,23,30
MINI,25,30
MINI,25,31
MINI,26,32
MINI,23,30
Saab,18,24
MINI,25,30
MINI,23,30
MINI,25,30
MINI,23,30
MINI,25,30
Volkswagen,25,33
Volkswagen,25,34
Volvo,25,36
Volvo,24,34
Bentley,14,24
Buick,21,29
Chrysler,23,36
Chrysler,19,31
Volvo,25,36
BMW,22,32
BMW,18,26
BMW,21,28
Honda,32,37
