tconst,title_type,primary_title,genre,year,runtime_minutes,average_rating,num_votes
tt11927670,movie,Ace & the Christmas Miracle,Family,2021,91,4.5,114
tt11929008,tvMovie,A Very Charming Christmas Town,Comedy,2020,88,5.9,923
tt11929008,tvMovie,A Very Charming Christmas Town,Drama,2020,88,5.9,923
tt11929008,tvMovie,A Very Charming Christmas Town,Romance,2020,88,5.9,923
tt11947282,tvMovie,A Loud House Christmas,Comedy,2021,64,4.4,1738
tt11947282,tvMovie,A Loud House Christmas,Family,2021,64,4.4,1738
tt1198337,movie,Christmas in Paris,Comedy,2008,120,4.6,75
tt1198337,movie,Christmas in Paris,Drama,2008,120,4.6,75
tt12014644,movie,A Meowy Christmas Vacation,Family,2020,50,6.5,21
tt1205608,tvMovie,Yogi Bear's All-Star Comedy Christmas Caper,Animation,1982,24,6.7,267
tt1205608,tvMovie,Yogi Bear's All-Star Comedy Christmas Caper,Comedy,1982,24,6.7,267
tt12092722,movie,A New Husband for Christmas,Comedy,2020,103,5.6,95
tt12110636,tvMovie,A Royal Christmas Engagement,Family,2020,86,4.8,474
tt12110636,tvMovie,A Royal Christmas Engagement,Romance,2020,86,4.8,474
tt12228496,tvMovie,Christmas by Chance,Comedy,2020,97,6.2,335
tt12228496,tvMovie,Christmas by Chance,Romance,2020,97,6.2,335
tt12246716,movie,A Christmas Prayer,Drama,2022,NA,8.2,36
tt12269268,tvMovie,The Maltese Holiday,Romance,2021,83,4.9,200
tt1230119,tvMovie,A Christmas Story,Animation,1972,30,6.6,108
tt12362248,movie,Christmas vs. The Walters,Comedy,2021,91,4.5,360
tt12362248,movie,Christmas vs. The Walters,Drama,2021,91,4.5,360
tt12362248,movie,Christmas vs. The Walters,Family,2021,91,4.5,360
tt12389030,tvMovie,A Very Country Christmas: Homecoming,Comedy,2020,84,6.1,435
tt12389030,tvMovie,A Very Country Christmas: Homecoming,Romance,2020,84,6.1,435
tt12409642,video,"Soylent Scrooge: Or, Christmas Is Made of People",Comedy,2017,146,4.8,13
tt12418270,movie,A Christmas Tree Love Story,Romance,2020,70,4.4,32
tt1242748,video,Johnson Family Christmas Dinner,Drama,2008,88,1.5,127
tt12457534,tvMovie,The Christmas Masterpiece,Family,2020,NA,7.5,17
tt12457826,video,Everything is Terrible! Holiday Special,Comedy,2012,50,7.9,20
tt1249300,tvMovie,"Merry Christmas, Drake & Josh",Comedy,2008,90,6.7,4390
tt1249300,tvMovie,"Merry Christmas, Drake & Josh",Family,2008,90,6.7,4390
tt12557978,tvMovie,A Christmas Tree Grows in Colorado,Drama,2020,85,5.6,822
tt12557978,tvMovie,A Christmas Tree Grows in Colorado,Family,2020,85,5.6,822
tt12579258,tvMovie,Lonestar Christmas,Comedy,2020,87,5.8,530
tt12579258,tvMovie,Lonestar Christmas,Romance,2020,87,5.8,530
tt1259757,video,The Christmas Story Keepers,Animation,1998,70,6.5,25
tt12637024,tvMovie,A Cape Cod Christmas,Drama,2021,89,5.9,380
tt12637024,tvMovie,A Cape Cod Christmas,Romance,2021,89,5.9,380
tt12670178,movie,Christmas by the Book,Comedy,2022,81,5.4,24
tt12670178,movie,Christmas by the Book,Romance,2022,81,5.4,24
tt12677210,movie,Christmas Freak,Comedy,2021,91,3.1,131
tt1268799,movie,A Very Harold & Kumar Christmas,Comedy,2011,90,6.2,71895
tt12712408,movie,Christmas in Carolina,Comedy,2020,76,4.1,218
tt12712408,movie,Christmas in Carolina,Romance,2020,76,4.1,218
tt12717050,movie,The Key to Christmas,Family,2020,80,5.4,117
tt1274299,tvMovie,Our First Christmas,Drama,2008,89,5.9,595
tt1274299,tvMovie,Our First Christmas,Family,2008,89,5.9,595
tt12763660,movie,A Christmas Sunset,Drama,2021,90,7.3,19
tt12766346,tvMovie,If I Only Had Christmas,Drama,2020,84,6.3,1692
tt12766346,tvMovie,If I Only Had Christmas,Romance,2020,84,6.3,1692
tt12766850,tvMovie,Holiday Heartbreak,Comedy,2020,93,6.2,73
tt12766850,tvMovie,Holiday Heartbreak,Drama,2020,93,6.2,73
tt12766850,tvMovie,Holiday Heartbreak,Family,2020,93,6.2,73
tt12773628,tvMovie,One Royal Holiday,Drama,2020,87,7,2354
tt12773628,tvMovie,One Royal Holiday,Romance,2020,87,7,2354
tt12780384,movie,Holidays on Mars,Comedy,2020,94,2.7,687
tt12792442,tvMovie,Christmas Unwrapped,Comedy,2020,87,6.1,975
tt12792442,tvMovie,Christmas Unwrapped,Drama,2020,87,6.1,975
tt12792442,tvMovie,Christmas Unwrapped,Romance,2020,87,6.1,975
tt12803902,tvMovie,The Christmas Star,Comedy,2020,91,6.3,206
tt12803902,tvMovie,The Christmas Star,Family,2020,91,6.3,206
tt12807538,movie,A Rich Christmas,Drama,2021,91,4.9,168
tt12807538,movie,A Rich Christmas,Family,2021,91,4.9,168
tt12821388,tvMovie,Merry Liddle Christmas Wedding,Drama,2020,87,5.9,444
tt12821388,tvMovie,Merry Liddle Christmas Wedding,Romance,2020,87,5.9,444
tt12822926,tvMovie,On the 12th Date of Christmas,Comedy,2020,84,7.2,2289
tt12822926,tvMovie,On the 12th Date of Christmas,Romance,2020,84,7.2,2289
tt12824160,movie,Busman's Holiday,Drama,2020,107,7.3,10
tt12843484,tvMovie,Let's Meet Again on Christmas Eve,Drama,2020,87,5.8,411
tt12843484,tvMovie,Let's Meet Again on Christmas Eve,Romance,2020,87,5.8,411
tt1284495,video,My Friends Tigger and Pooh Super Sleuth Christmas Movie: 100 Acre Wood Downhill Challenge,Animation,2007,NA,6.3,35
tt1284495,video,My Friends Tigger and Pooh Super Sleuth Christmas Movie: 100 Acre Wood Downhill Challenge,Family,2007,NA,6.3,35
tt1284976,tvMovie,A Christmas Proposal,Comedy,2008,84,4.6,604
tt1284976,tvMovie,A Christmas Proposal,Drama,2008,84,4.6,604
tt1284976,tvMovie,A Christmas Proposal,Romance,2008,84,4.6,604
tt1285239,tvMovie,The Christmas Choir,Drama,2008,90,6.7,664
tt12885438,tvMovie,The Lego Star Wars Holiday Special,Animation,2020,44,6.4,7574
tt12906940,movie,Christmas Zombies,Comedy,2020,66,5.1,99
tt1291181,video,Christmas Crash,Drama,2009,90,4.8,204
tt12921552,movie,Christmas Comes Home,Comedy,2020,84,5.8,326
tt12921552,movie,Christmas Comes Home,Drama,2020,84,5.8,326
tt12921552,movie,Christmas Comes Home,Romance,2020,84,5.8,326
tt1292569,tvMovie,A Muppets Christmas: Letters to Santa,Comedy,2008,60,6.3,2377
tt1292569,tvMovie,A Muppets Christmas: Letters to Santa,Family,2008,60,6.3,2377
tt12932534,tvMovie,Christmas in the Rockies,Romance,2020,85,5.5,479
tt12932550,tvMovie,A Christmas Exchange,Drama,2020,87,6,652
tt12932550,tvMovie,A Christmas Exchange,Romance,2020,87,6,652
tt1294693,tvMovie,Little Spirit: Christmas in New York,Animation,2008,60,4.6,142
tt1294693,tvMovie,Little Spirit: Christmas in New York,Family,2008,60,4.6,142
tt12950902,tvMovie,The Christmas House,Drama,2020,84,6,2534
tt12950902,tvMovie,The Christmas House,Romance,2020,84,6,2534
tt12953542,tvMovie,My Sweet Holiday,Drama,2020,84,5.4,604
tt12953542,tvMovie,My Sweet Holiday,Romance,2020,84,5.4,604
tt12965420,tvMovie,Dashing Home for Christmas,Romance,2020,91,6,688
tt12968696,tvMovie,Christmas on the Menu,Comedy,2020,88,6.2,684
tt12968696,tvMovie,Christmas on the Menu,Drama,2020,88,6.2,684
tt12968696,tvMovie,Christmas on the Menu,Romance,2020,88,6.2,684
tt12981586,movie,Avenger Dogs Christmas,Animation,2020,67,4.1,12
tt12986254,movie,Christmas with a Crown,Romance,2020,89,5.4,1180
tt12987036,tvMovie,The Christmas Yule Blog,Romance,2020,87,5.5,461
tt12988016,tvMovie,A Welcome Home Christmas,Drama,2020,88,6.8,954
tt12988016,tvMovie,A Welcome Home Christmas,Romance,2020,88,6.8,954
tt12997976,tvMovie,Dear Christmas,Comedy,2020,86,6,1418
tt12997976,tvMovie,Dear Christmas,Drama,2020,86,6,1418
tt12997976,tvMovie,Dear Christmas,Romance,2020,86,6,1418
tt13040330,tvMovie,Cross Country Christmas,Comedy,2020,83,6.7,1883
tt13040330,tvMovie,Cross Country Christmas,Romance,2020,83,6.7,1883
tt13045980,movie,An Angelic Christmas,Drama,2022,NA,8.4,36
tt13055780,movie,A California Christmas,Comedy,2020,106,5.8,11026
tt13055780,movie,A California Christmas,Drama,2020,106,5.8,11026
tt13055780,movie,A California Christmas,Romance,2020,106,5.8,11026
tt13070602,movie,A Castle for Christmas,Comedy,2021,98,5.6,14676
tt13070602,movie,A Castle for Christmas,Drama,2021,98,5.6,14676
tt13097858,tvMovie,Christmas She Wrote,Drama,2020,84,5.8,1224
tt13097858,tvMovie,Christmas She Wrote,Romance,2020,84,5.8,1224
tt13103340,movie,Father Christmas Is Back,Comedy,2021,105,4.5,7016
tt13103392,video,Angry Office Christmas Party,Comedy,2015,NA,8.4,12
tt13109730,tvMovie,Good Morning Christmas!,Drama,2020,86,6.9,1734
tt13109730,tvMovie,Good Morning Christmas!,Romance,2020,86,6.9,1734
tt13121702,tvMovie,The Christmas Edition,Drama,2020,88,6.1,694
tt13121702,tvMovie,The Christmas Edition,Romance,2020,88,6.1,694
tt1313243,movie,Routine Holiday,Drama,2008,75,6.8,51
tt1314171,tvMovie,A Christmas Calendar,Family,1987,60,6,19
tt13142446,tvMovie,The Dog Days of Christmas,Family,2021,88,5.2,303
tt13142446,tvMovie,The Dog Days of Christmas,Romance,2021,88,5.2,303
tt1314715,video,Barbie in 'A Christmas Carol',Animation,2008,76,6.3,3125
tt1314715,video,Barbie in 'A Christmas Carol',Family,2008,76,6.3,3125
tt13147656,tvMovie,The Christmas Setup,Drama,2020,85,6.8,2731
tt13147656,tvMovie,The Christmas Setup,Romance,2020,85,6.8,2731
tt13147954,tvMovie,A Sugar & Spice Holiday,Comedy,2020,84,6.3,561
tt13147954,tvMovie,A Sugar & Spice Holiday,Drama,2020,84,6.3,561
tt13147954,tvMovie,A Sugar & Spice Holiday,Romance,2020,84,6.3,561
tt13148548,tvMovie,Cooking Up Christmas,Comedy,2020,90,6.1,270
tt13148548,tvMovie,Cooking Up Christmas,Family,2020,90,6.1,270
tt13148548,tvMovie,Cooking Up Christmas,Romance,2020,90,6.1,270
tt1315049,tvMovie,A Martian Christmas,Animation,2009,48,7.9,24
tt1315049,tvMovie,A Martian Christmas,Family,2009,48,7.9,24
tt13159820,tvMovie,First Christmas,Drama,2020,83,6.4,120
tt13169850,tvMovie,Time for Us to Come Home for Christmas,Romance,2020,83,7,1632
tt13180242,tvMovie,A Christmas Call,Comedy,2020,NA,1.5,11
tt13189624,tvMovie,Homemade Christmas,Comedy,2020,85,5.8,689
tt13189624,tvMovie,Homemade Christmas,Drama,2020,85,5.8,689
tt13189624,tvMovie,Homemade Christmas,Romance,2020,85,5.8,689
tt13189798,tvMovie,Spotlight on Christmas,Drama,2020,84,6.1,894
tt13189798,tvMovie,Spotlight on Christmas,Romance,2020,84,6.1,894
tt13190948,tvMovie,Christmas at Maple Creek,Comedy,2020,88,5.7,527
tt13190948,tvMovie,Christmas at Maple Creek,Romance,2020,88,5.7,527
tt13192538,tvMovie,Never Kiss a Man in a Christmas Sweater,Comedy,2020,84,6.7,2060
tt13192538,tvMovie,Never Kiss a Man in a Christmas Sweater,Romance,2020,84,6.7,2060
tt13194940,tvMovie,Christmas in Evergreen: Bells Are Ringing,Drama,2020,84,5.8,941
tt13194940,tvMovie,Christmas in Evergreen: Bells Are Ringing,Romance,2020,84,5.8,941
tt13197624,tvMovie,A Glenbrooke Christmas,Drama,2020,85,6.6,1657
tt13197624,tvMovie,A Glenbrooke Christmas,Romance,2020,85,6.6,1657
tt13201832,tvMovie,Christmas Beneath the Stars,Romance,2021,89,4.6,199
tt13206476,tvMovie,Christmas by Starlight,Comedy,2020,84,7.2,2201
tt13206476,tvMovie,Christmas by Starlight,Drama,2020,84,7.2,2201
tt13206476,tvMovie,Christmas by Starlight,Romance,2020,84,7.2,2201
tt13236566,movie,Operation Christmas Drop,Comedy,2020,95,5.8,12658
tt13236566,movie,Operation Christmas Drop,Family,2020,95,5.8,12658
tt13236566,movie,Operation Christmas Drop,Romance,2020,95,5.8,12658
tt13241708,video,The Nightmare Before Christmas in Concert,Family,2020,NA,7.5,92
tt13243610,tvMovie,Meet Me at Christmas,Drama,2020,82,6.4,1127
tt13243610,tvMovie,Meet Me at Christmas,Romance,2020,82,6.4,1127
tt13246926,tvMovie,Unlocking Christmas,Romance,2020,85,6.4,1345
tt13247248,movie,Christmas Collision,Drama,2021,95,3.5,217
tt13247248,movie,Christmas Collision,Romance,2021,95,3.5,217
tt13260836,movie,Angela's Christmas Wish,Animation,2020,47,7.1,1697
tt13260836,movie,Angela's Christmas Wish,Comedy,2020,47,7.1,1697
tt13267034,tvMovie,The Christmas Ring,Drama,2020,84,6.4,1205
tt13267034,tvMovie,The Christmas Ring,Romance,2020,84,6.4,1205
tt13273702,tvMovie,Too Close For Christmas,Drama,2020,88,5.7,2905
tt13273702,tvMovie,Too Close For Christmas,Romance,2020,88,5.7,2905
tt13273744,tvMovie,A Christmas Carousel,Drama,2020,85,6.1,1161
tt13273744,tvMovie,A Christmas Carousel,Romance,2020,85,6.1,1161
tt1327811,tvMovie,The Side Show Christmas,Animation,2010,48,6.1,18
tt13286622,tvMovie,Heart of the Holidays,Romance,2020,84,6.2,1075
tt13290168,movie,High School Musical: The Musical: The Holiday Special,Comedy,2020,45,5.6,457
tt13290168,movie,High School Musical: The Musical: The Holiday Special,Drama,2020,45,5.6,457
tt13293184,movie,Christmas Staycation,Comedy,2020,77,4.5,983
tt13298482,tvMovie,Marry Me This Christmas,Comedy,2020,89,6.3,86
tt13298482,tvMovie,Marry Me This Christmas,Romance,2020,89,6.3,86
tt1330015,video,Christmas Town,Comedy,2008,83,4.9,1120
tt1330015,video,Christmas Town,Family,2008,83,4.9,1120
tt1330044,tvMovie,On Christmas Eve,Animation,1992,30,8.1,22
tt13309552,tvMovie,Christmas Together,Romance,2020,87,5.5,590
tt1332026,tvMovie,A Miser Brothers' Christmas,Animation,2008,45,6.1,1266
tt1332026,tvMovie,A Miser Brothers' Christmas,Comedy,2008,45,6.1,1266
tt1332026,tvMovie,A Miser Brothers' Christmas,Family,2008,45,6.1,1266
tt13320784,tvMovie,Five Star Christmas,Comedy,2020,84,6.9,2489
tt13320784,tvMovie,Five Star Christmas,Romance,2020,84,6.9,2489
tt13327258,movie,The Jinkx and DeLa Holiday Special,Comedy,2020,65,7.6,540
tt13341368,tvMovie,Christmas on Wheels,Romance,2020,86,5.8,456
tt13341400,tvMovie,Christmas in Vienna,Drama,2020,83,6.4,1660
tt13341400,tvMovie,Christmas in Vienna,Family,2020,83,6.4,1660
tt13341400,tvMovie,Christmas in Vienna,Romance,2020,83,6.4,1660
tt13341408,tvMovie,The Christmas Doctor,Drama,2020,84,6.9,891
tt13341408,tvMovie,The Christmas Doctor,Romance,2020,84,6.9,891
tt13341414,tvMovie,A Timeless Christmas,Comedy,2020,84,7,3136
tt13341414,tvMovie,A Timeless Christmas,Romance,2020,84,7,3136
tt13341432,tvMovie,A Nashville Christmas Carol,Drama,2020,84,6.3,1315
tt13341592,tvMovie,USS Christmas,Romance,2020,84,6.6,1615
tt13341848,tvMovie,"A Godwink Christmas: Second Chance, First Love",Drama,2020,87,6.8,1231
tt13341848,tvMovie,"A Godwink Christmas: Second Chance, First Love",Family,2020,87,6.8,1231
tt13341848,tvMovie,"A Godwink Christmas: Second Chance, First Love",Romance,2020,87,6.8,1231
tt13341908,tvMovie,Christmas Ever After,Drama,2020,87,6.1,835
tt13341908,tvMovie,Christmas Ever After,Romance,2020,87,6.1,835
tt13342004,tvMovie,Christmas Comes Twice,Drama,2020,84,6.1,745
tt13342004,tvMovie,Christmas Comes Twice,Romance,2020,84,6.1,745
tt13342118,tvMovie,Swept Up by Christmas,Comedy,2019,84,6.2,950
tt13342118,tvMovie,Swept Up by Christmas,Drama,2019,84,6.2,950
tt13342118,tvMovie,Swept Up by Christmas,Romance,2019,84,6.2,950
tt13342180,tvMovie,A Christmas Break,Drama,2020,89,5.7,597
tt13342180,tvMovie,A Christmas Break,Romance,2020,89,5.7,597
tt13342190,tvMovie,"Love, Lights, Hanukkah!",Drama,2020,84,6.8,1100
tt13342190,tvMovie,"Love, Lights, Hanukkah!",Romance,2020,84,6.8,1100
tt13342238,tvMovie,Project Christmas Wish,Drama,2020,85,6.9,1449
tt13342238,tvMovie,Project Christmas Wish,Family,2020,85,6.9,1449
tt13342238,tvMovie,Project Christmas Wish,Romance,2020,85,6.9,1449
tt13344860,tvMovie,Christmas Tree Lane,Comedy,2020,84,6.4,1357
tt13344860,tvMovie,Christmas Tree Lane,Drama,2020,84,6.4,1357
tt13350688,tvMovie,Chateau Christmas,Comedy,2020,84,6.4,1825
tt13350688,tvMovie,Chateau Christmas,Drama,2020,84,6.4,1825
tt13354204,movie,Just Another Christmas,Comedy,2020,100,6.7,5236
tt13354204,movie,Just Another Christmas,Drama,2020,100,6.7,5236
tt13356044,tvMovie,Cranberry Christmas,Comedy,2020,84,6.5,1144
tt13356044,tvMovie,Cranberry Christmas,Drama,2020,84,6.5,1144
tt13356044,tvMovie,Cranberry Christmas,Romance,2020,84,6.5,1144
tt13357258,tvMovie,The Christmas Bow,Drama,2020,83,6.7,1221
tt13357258,tvMovie,The Christmas Bow,Romance,2020,83,6.7,1221
tt13360162,movie,A Very Quarantwinned Christmas,Family,2020,75,8.6,13
tt1336989,tvMovie,The Christmas Sweater: A Return to Redemption,Family,2009,150,2.7,126
tt13381368,tvMovie,Christmas with the Darlings,Comedy,2020,84,7.1,1675
tt13381368,tvMovie,Christmas with the Darlings,Family,2020,84,7.1,1675
tt13381368,tvMovie,Christmas with the Darlings,Romance,2020,84,7.1,1675
tt13389538,tvMovie,A Christmas Surprise,Comedy,2020,89,5.9,128
tt13391592,tvMovie,A Christmas for Mary,Drama,2020,90,5.8,172
tt13391592,tvMovie,A Christmas for Mary,Romance,2020,90,5.8,172
tt13400476,movie,Teri Diwali Meri Christmas,Romance,2020,68,5.8,26
tt13401252,movie,Christmas in the Pines,Romance,2021,90,6.3,485
tt13403210,tvMovie,The Christmas Aunt,Romance,2020,86,5.7,310
tt13403782,tvMovie,The Christmas Lottery,Comedy,2020,88,5.8,192
tt1340579,movie,Happy Holidays,Romance,2007,72,8.1,13
tt13407590,movie,Malou's Christmas,Comedy,2020,88,6.1,100
tt13407590,movie,Malou's Christmas,Drama,2020,88,6.1,100
tt13407590,movie,Malou's Christmas,Family,2020,88,6.1,100
tt13409094,movie,A Sunburnt Christmas,Comedy,2020,91,6.9,779
tt13411942,tvMovie,Chico Bon Bon and the Very Berry Holiday,Animation,2020,25,6.2,43
tt13411942,tvMovie,Chico Bon Bon and the Very Berry Holiday,Family,2020,25,6.2,43
tt13428892,movie,A Christmas Love,Drama,2020,65,4,1141
tt1343029,tvMovie,The Christmas Clause,Comedy,2008,84,4.7,589
tt1343029,tvMovie,The Christmas Clause,Drama,2008,84,4.7,589
tt1343029,tvMovie,The Christmas Clause,Family,2008,84,4.7,589
tt13437988,movie,Christmas at Cattle Hill,Animation,2020,68,5.9,100
tt13437988,movie,Christmas at Cattle Hill,Family,2020,68,5.9,100
tt13438634,movie,Christmas in the Wilds,Romance,2021,86,5.5,302
tt13439940,tvMovie,The Christmas Letter,Animation,2019,26,6.4,116
tt13439940,tvMovie,The Christmas Letter,Family,2019,26,6.4,116
tt13446424,movie,Christmas Crossfire,Comedy,2020,105,4.8,1577
tt13450510,movie,Charles Dickens' A Christmas Carol,Drama,2020,NA,6.5,32
tt13464336,movie,A Tiny House Christmas,Comedy,2021,91,5.4,86
tt13465140,tvMovie,Christmas Again,Comedy,2021,94,5.2,1120
tt13465140,tvMovie,Christmas Again,Family,2021,94,5.2,1120
tt1346854,tvMovie,The Monster's Christmas,Family,1981,47,5.9,75
tt13469472,movie,A Carolina Christmas,Family,2020,141,5.1,561
tt13475370,tvMovie,Christmas Dilemma,Comedy,2020,NA,6.5,66
tt13483290,tvMovie,(RED) Shopathon Holiday Jingle,Comedy,2015,NA,6.7,45
tt13528040,movie,Bo Bear Celebrates Christmas,Family,2020,65,6.7,25
tt1353092,video,Dot & Spot's Magical Christmas Adventure,Animation,2005,25,7.2,34
tt1353092,video,Dot & Spot's Magical Christmas Adventure,Family,2005,25,7.2,34
tt1353789,movie,Everyday Is a Holiday,Drama,2009,80,6.2,102
tt13557370,movie,Christmas Thieves,Animation,2021,77,3.9,184
tt13557370,movie,Christmas Thieves,Comedy,2021,77,3.9,184
tt13557370,movie,Christmas Thieves,Family,2021,77,3.9,184
tt13562844,tvMovie,Banking on Christmas,Drama,2021,99,6.1,49
tt13562844,tvMovie,Banking on Christmas,Romance,2021,99,6.1,49
tt1356395,tvMovie,The Dog Who Saved Christmas,Animation,2009,89,4.2,967
tt1356395,tvMovie,The Dog Who Saved Christmas,Comedy,2009,89,4.2,967
tt13571948,movie,A Christmas Carol,Drama,2019,77,3.4,29
tt13586346,movie,Unwrapping Christmas,Drama,2020,66,6,28
tt13607632,tvMovie,An Unremarkable Christmas,Comedy,2020,82,3.3,157
tt13607632,tvMovie,An Unremarkable Christmas,Drama,2020,82,3.3,157
tt1361330,tvMovie,Santa Baby 2: Christmas Maybe,Comedy,2009,80,5.3,1154
tt1361330,tvMovie,Santa Baby 2: Christmas Maybe,Family,2009,80,5.3,1154
tt13620374,movie,The Drone that Saved Christmas,Comedy,2023,NA,5.4,18
tt13624384,tvMovie,A Christmas Wish in Hudson,Romance,2021,90,5.4,287
tt13632182,movie,Christmas at the Ranch,Romance,2021,94,5.5,625
tt13637436,tvMovie,Old Vic: In Camera - A Christmas Carol,Drama,2020,NA,8.6,152
tt13650704,movie,Holiday Boyfriend,Comedy,2023,NA,8.3,41
tt13650704,movie,Holiday Boyfriend,Romance,2023,NA,8.3,41
tt13652894,tvMovie,The Christmas Sitters,Comedy,2020,80,5.4,242
tt13652894,tvMovie,The Christmas Sitters,Romance,2020,80,5.4,242
tt1365471,movie,The Christmas Party,Comedy,2009,86,3.7,1499
tt1369647,movie,Christmas Angel,Drama,2009,87,6.6,1717
tt1369647,movie,Christmas Angel,Romance,2009,87,6.6,1717
tt13698834,video,A Christmas Carol,Drama,2019,75,4.2,14
tt13701962,movie,A California Christmas: City Lights,Comedy,2021,106,5.5,3167
tt13701962,movie,A California Christmas: City Lights,Drama,2021,106,5.5,3167
tt13701962,movie,A California Christmas: City Lights,Romance,2021,106,5.5,3167
tt13729118,video,Rifftrax: Christmas Circus,Comedy,2016,75,6.3,50
tt1373383,tvMovie,Elf Sparkle Meets Christmas the Horse,Animation,2009,22,8.3,14
tt13735720,video,Christmas with RiffTrax Featuring Magic Christmas Tree,Comedy,2011,NA,5.2,19
tt13779034,tvMovie,Hot Chocolate Holiday,Comedy,2021,95,6.3,402
tt13779034,tvMovie,Hot Chocolate Holiday,Romance,2021,95,6.3,402
tt13780792,video,VeggieTales: The Toy That Saved Christmas!,Animation,1997,44,6.8,33
tt13780792,video,VeggieTales: The Toy That Saved Christmas!,Family,1997,44,6.8,33
tt13782052,movie,1000 Miles from Christmas,Comedy,2021,102,5.8,1923
tt13782052,movie,1000 Miles from Christmas,Romance,2021,102,5.8,1923
tt1379260,video,A WowieBozowee Christmas,Family,2007,48,9.1,10
tt13795858,video,Rifftrax: A Christmas Carol,Comedy,2018,NA,4.3,17
tt13808642,movie,Beverly Hills Christmas 2 Director's Cut,Family,2021,NA,7.8,19
